timestamp,run_label,dataset_name,dataset_file,k,limit,dynamic_k_enabled,dynamic_k_min,dynamic_k_drop,dynamic_k_max,staged_batch_size,confidence_high,confidence_low,staged_big_step,staged_small_step,rerank_model,Method,Recall@K,MRR,PairSavings%,CETimeSavings%
2026-08-10T17:27:18,ast_k_sensitivity_v1_k10,benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,scripts/benchMarkScript/benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,10,,False,5,0.15,40,20,0.6,0.25,,,BAAI/bge-reranker-v2-m3,Vector-only,0.9079365079365079,0.748,0.0,0.0
2026-08-10T17:27:18,ast_k_sensitivity_v1_k10,benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,scripts/benchMarkScript/benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,10,,False,5,0.15,40,20,0.6,0.25,,,BAAI/bge-reranker-v2-m3,Vector+CrossEncoder,0.9079365079365079,0.705,0.0,0.0
2026-08-10T17:27:18,ast_k_sensitivity_v1_k10,benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,scripts/benchMarkScript/benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,10,,False,5,0.15,40,20,0.6,0.25,,,BAAI/bge-reranker-v2-m3,KG+CrossEncoder(static-K),0.9015873015873016,0.697,0.0,0.0
2026-08-10T17:27:18,ast_k_sensitivity_v1_k10,benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,scripts/benchMarkScript/benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,10,,False,5,0.15,40,20,0.6,0.25,,,BAAI/bge-reranker-v2-m3,KG+CrossEncoder+StagedConfidence,0.9079365079365079,0.704,62.0,62.7
