timestamp,run_label,dataset_name,dataset_file,k,limit,dynamic_k_enabled,dynamic_k_min,dynamic_k_drop,dynamic_k_max,staged_batch_size,confidence_high,confidence_low,staged_big_step,staged_small_step,rerank_model,Method,Recall@K,MRR,PairSavings%,CETimeSavings%
2026-08-10T17:03:28,ast_k_sensitivity_v1_k5,benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,scripts/benchMarkScript/benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,5,,False,5,0.15,40,20,0.6,0.25,,,BAAI/bge-reranker-v2-m3,Vector-only,0.8603174603174604,0.742,0.0,0.0
2026-08-10T17:03:28,ast_k_sensitivity_v1_k5,benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,scripts/benchMarkScript/benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,5,,False,5,0.15,40,20,0.6,0.25,,,BAAI/bge-reranker-v2-m3,Vector+CrossEncoder,0.8603174603174604,0.708,0.0,0.0
2026-08-10T17:03:28,ast_k_sensitivity_v1_k5,benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,scripts/benchMarkScript/benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,5,,False,5,0.15,40,20,0.6,0.25,,,BAAI/bge-reranker-v2-m3,KG+CrossEncoder(static-K),0.834920634920635,0.687,0.0,0.0
2026-08-10T17:03:28,ast_k_sensitivity_v1_k5,benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,scripts/benchMarkScript/benchmark_incident_v2_plus_v3_plus_jira_flat_ast_cleaned_proposed.json,5,,False,5,0.15,40,20,0.6,0.25,,,BAAI/bge-reranker-v2-m3,KG+CrossEncoder+StagedConfidence,0.8380952380952381,0.694,59.0,58.3
